종목명,종목코드,현재가,거래량,거래대금,PER,PBR,EPS,BPS,배당률
코스모신소재,005070,37500.0,107073.0,4015237500.0,,,,,
코스모화학,005420,9380.0,113142.0,1061271960.0,,,,,
코스텍시스,355150,18380.0,25286.0,464756680.0,,,,,
코스텍시스템,169670,3770.0,567.0,2137590.0,,,,,
코아스,071950,2760.0,2018403.0,5570792280.0,,,,,
코아스템켐온,166480,1875.0,126318.0,236846250.0,,,,,
코아시아,045970,2915.0,71162.0,207437230.0,,,,,
코아시아씨엠,196450,837.0,64548.0,54026676.0,,,,,
코어라인소프트,384470,3010.0,31548.0,94959480.0,,,,,
코오롱우,002025,17510.0,5134.0,89896340.0,,,,,
코오롱글로벌우,003075,12230.0,304.0,3717920.0,,,,,
코오롱글로벌,003070,8970.0,23962.0,214939140.0,,,,,
코오롱모빌리티그룹우,45014K,,,,,,,,
코오롱모빌리티그룹,450140,,,,,,,,
코오롱,002020,33850.0,125353.0,4243199050.0,,,,,
코오롱생명과학,102940,32250.0,163885.0,5285291250.0,,,,,
코오롱ENP,138490,,,,,,,,
코오롱인더우,120115,23350.0,9264.0,216314400.0,,,,,
코오롱인더,120110,53600.0,198230.0,10625128000.0,,,,,
코오롱티슈진,950160,62100.0,1575810.0,97857801000.0,,,,,
코웨이,021240,96700.0,301055.0,29112018500.0,,,,,
코웰패션,033290,1594.0,46300.0,73802200.0,,,,,
코위버,056360,4940.0,40195.0,198563300.0,,,,,
코윈테크,282880,9870.0,27995.0,276310650.0,,,,,
코이즈,121850,1474.0,50101.0,73848874.0,,,,,
코츠테크놀로지,448710,10490.0,14109.0,148003410.0,,,,,
코칩,126730,13550.0,38930.0,527501500.0,,,,,
코콤,015710,2750.0,16995.0,46736250.0,,,,,
코텍,052330,12360.0,13134.0,162336240.0,,,,,
코퍼스코리아,322780,2235.0,254518.0,568847730.0,,,,,
콘텐트리중앙,036420,1493.0,477005.0,712168465.0,,,,,
콜마비앤에이치,200130,8380.0,18254.0,152968520.0,,,,,
콜마홀딩스,024720,8570.0,14624.0,125327680.0,,,,,
쿠콘,294570,17760.0,5570.0,98923200.0,,,,,
쿠쿠홀딩스,192400,25550.0,14819.0,378625450.0,,,,,
쿠쿠홈시스,284740,21250.0,11932.0,253555000.0,,,,,
퀀타매트릭스,317690,2200.0,36553.0,80416600.0,,,,,
퀀텀온,227100,,,,,,,,
퀄리타스반도체,432720,8130.0,125222.0,1018054860.0,,,,,
큐라켐,456190,7210.0,0.0,0.0,,,,,
큐라클,365270,8850.0,62728.0,555142800.0,,,,,
큐러블,086460,,,,,,,,
큐렉소,060280,8100.0,89137.0,722009700.0,,,,,
큐로셀,372320,23600.0,40422.0,953959200.0,,,,,
큐로홀딩스,051780,2840.0,6062.0,17216080.0,,,,,
큐리언트,115180,17850.0,57372.0,1024090200.0,,,,,
큐리옥스바이오시스템즈,445680,41150.0,98181.0,4040148150.0,,,,,
큐브엔터,182360,5350.0,18829.0,100735150.0,,,,,
큐알티,405100,10700.0,42461.0,454332700.0,,,,,
큐에스아이,066310,7170.0,30607.0,219452190.0,,,,,
큐엠씨,136660,1400.0,1218.0,1705200.0,,,,,
큐캐피탈,016600,2535.0,137367.0,348225345.0,,,,,
크라우드웍스,355390,1582.0,50077.0,79221814.0,,,,,
크라운제과우,26490K,7440.0,467.0,3474480.0,,,,,
크라운제과,264900,8120.0,11031.0,89571720.0,,,,,
크라운해태홀딩스우,005745,5350.0,130.0,695500.0,,,,,
크라운해태홀딩스,005740,5670.0,18478.0,104770260.0,,,,,
크래프톤,259960,240500.0,90822.0,21842691000.0,,,,,
크레버스,096240,8470.0,16380.0,138738600.0,,,,,
크레오에스지,040350,7800.0,63638.0,496376400.0,,,,,
크로넥스,215570,800.0,102.0,81600.0,,,,,
크리스에프앤씨,110790,2950.0,1641.0,4840950.0,,,,,
크린앤사이언스,045520,2895.0,11293.0,32693235.0,,,,,
클래시스,214150,44100.0,210423.0,9279654300.0,,,,,
클로봇,466100,23400.0,141399.0,3308736600.0,,,,,
클리오,237880,10740.0,61815.0,663893100.0,,,,,
키네마스터,139670,1470.0,29310.0,43085700.0,,,,,
키다리스튜디오,020120,3585.0,66460.0,238259100.0,,,,,
키스트론,475430,4175.0,531216.0,2217826800.0,,,,,
키움제10호스팩,487720,2020.0,629.0,1270580.0,,,,,
키움제11호스팩,489480,2015.0,1485.0,2992275.0,,,,,
키움제8호스팩,446840,1059.0,0.0,0.0,,,,,
키움증권,039490,322000.0,61839.0,19912158000.0,,,,,
키이스트,054780,1284.0,27245.0,34982580.0,,,,,
킵스파마,256940,6060.0,38896.0,235709760.0,,,,,
타스컴,336040,2600.0,0.0,0.0,,,,,
타이거일렉,219130,78400.0,42070.0,3298288000.0,,,,,
타이드,346010,1000.0,0.0,0.0,,,,,
타임기술,318660,3900.0,67.0,261300.0,,,,,
타조엔터테인먼트,476710,17500.0,0.0,0.0,,,,,
탈로스,434190,1800.0,60.0,108000.0,,,,,
탑런토탈솔루션,336680,2450.0,58553.0,143454850.0,,,,,
탑머티리얼,360070,8260.0,38043.0,314235180.0,,,,,
탑선,180060,5200.0,249.0,1294800.0,,,,,
탑엔지니어링,065130,3030.0,17161.0,51997830.0,,,,,
탑코미디어,134580,1091.0,60698.0,66221518.0,,,,,
태경비케이,014580,4060.0,105540.0,428492400.0,,,,,
태경산업,015890,4665.0,34571.0,161273715.0,,,,,
태경케미컬,006890,5840.0,76288.0,445521920.0,,,,,
태광,023160,22550.0,70626.0,1592616300.0,,,,,
태광산업,003240,866000.0,1069.0,925754000.0,,,,,
태림포장,011280,1702.0,49606.0,84429412.0,,,,,
태성,323280,36950.0,434828.0,16066894600.0,,,,,
태양,053620,6510.0,2119.0,13794690.0,,,,,
태양3C,052960,3395.0,1.0,3395.0,,,,,
태양금속우,004105,2960.0,21629.0,64021840.0,,,,,
태양금속,004100,2395.0,351398.0,841598210.0,,,,,
태양기계,116100,567.0,843.0,477981.0,,,,,
태영건설,009410,1602.0,202783.0,324858366.0,,,,,
태영건설우,009415,7070.0,3826.0,27049820.0,,,,,
태웅,044490,26550.0,59411.0,1577362050.0,,,,,
태웅로직스,124560,1897.0,44846.0,85072862.0,,,,,
태원물산,001420,2840.0,13101.0,37206840.0,,,,,
테고사이언스,191420,6450.0,17860.0,115197000.0,,,,,
테라사이언스,073640,654.0,0.0,0.0,,,,,
테라젠이텍스,066700,1942.0,53901.0,104675742.0,,,,,
테스,095610,194300.0,512694.0,99616444200.0,,,,,
테이팩스,055490,13070.0,13353.0,174523710.0,,,,,
테크엔,308700,,,,,,,,
테크엘,064520,1585.0,5565.0,8820525.0,,,,,
테크윙,089030,49200.0,784585.0,38601582000.0,,,,,
테크트랜스,258050,449.0,0.0,0.0,,,,,
텔레칩스,054450,10020.0,77198.0,773523960.0,,,,,
텔코웨어,078000,12710.0,1083.0,13764930.0,,,,,
텔콘RF제약,200230,2250.0,59920.0,134820000.0,,,,,
토니모리,214420,5330.0,89031.0,474535230.0,,,,,
토마토시스템,393210,2070.0,6865.0,14210550.0,,,,,
토모큐브,475960,36750.0,56467.0,2075162250.0,,,,,
토박스코리아,215480,2025.0,34191.0,69236775.0,,,,,
토비스,051360,16090.0,0.0,0.0,,,,,
토탈소프트,045340,6470.0,9125.0,59038750.0,,,,,
톱텍,108230,2855.0,17531.0,50051005.0,,,,,
투비소프트,079970,596.0,0.0,0.0,,,,,
툴젠,199800,43550.0,42612.0,1855752600.0,,,,,
트루엔,417790,5590.0,23021.0,128687390.0,,,,,
트윔,290090,4135.0,1775.0,7339625.0,,,,,
특수건설,026150,3715.0,54468.0,202348620.0,,,,,
티디에스팜,464280,5820.0,16834.0,97973880.0,,,,,
티로보틱스,117730,11000.0,46911.0,516021000.0,,,,,
티비씨,033830,1671.0,13035.0,21781485.0,,,,,
티사이언티픽,057680,1870.0,22075.0,41280250.0,,,,,
티쓰리,204610,2975.0,123981.0,368843475.0,,,,,
티씨머티리얼즈,125020,4775.0,338020.0,1614045500.0,,,,,
티씨케이,064760,215000.0,64819.0,13936085000.0,,,,,
티앤알바이오팹,246710,2080.0,86739.0,180417120.0,,,,,
티앤엘,340570,52400.0,19478.0,1020647200.0,,,,,
티에스넥스젠,043220,1710.0,0.0,0.0,,,,,
티에스아이,277880,3125.0,44187.0,138084375.0,,,,,
티에스이,131290,282500.0,105054.0,29677755000.0,,,,,
TS인베스트먼트,246690,1499.0,60477.0,90655023.0,,,,,
TS트릴리온,317240,778.0,871672.0,678160816.0,,,,,
티에이치엔,019180,5720.0,82317.0,470853240.0,,,,,
티에프이,425420,37750.0,48310.0,1823702500.0,,,,,
티엑스알로보틱스,484810,8260.0,15446.0,127583960.0,,,,,
티엔엔터테인먼트,131100,740.0,11020.0,8154800.0,,,,,
티엘비,356860,38300.0,537084.0,20570317200.0,,,,,
티엘엔지니어링,413300,2380.0,4.0,9520.0,,,,,
TYM,002900,6350.0,78001.0,495306350.0,,,,,
티와이홀딩스우,36328K,2480.0,300.0,744000.0,,,,,
티와이홀딩스,363280,1706.0,19823.0,33818038.0,,,,,
티움바이오,321550,3930.0,152194.0,598122420.0,,,,,
티웨이항공,091810,607.0,596048.0,361801136.0,,,,,
티웨이홀딩스,004870,247.0,0.0,0.0,,,,,
티이엠씨,425040,9530.0,152466.0,1453000980.0,,,,,
티이엠씨씨엔에스,241790,4750.0,16850.0,80037500.0,,,,,
TJ미디어,032540,3280.0,3127.0,10256560.0,,,,,
티케이지애강,022220,560.0,4984.0,2791040.0,,,,,
TKG휴켐스,069260,15450.0,49246.0,760850700.0,,,,,
티케이케미칼,104480,1524.0,135575.0,206616300.0,,,,,
티플랙스,081150,2780.0,70234.0,195250520.0,,,,,
TP,007980,1725.0,111084.0,191619900.0,,,,,
티피씨글로벌,130740,1970.0,56394.0,111096180.0,,,,,
TPC,048770,2800.0,94204.0,263771200.0,,,,,
틸론,217880,1028.0,10412.0,10703536.0,,,,,
팅크웨어,084730,6350.0,14707.0,93389450.0,,,,,
파두,440110,70400.0,454170.0,31973568000.0,,,,,
파라다이스,034230,10190.0,1772630.0,18063099700.0,,,,,
파라텍,033540,952.0,122764.0,116871328.0,,,,,
파로스아이바이오,388870,5070.0,42180.0,213852600.0,,,,,
파루,043200,565.0,292121.0,165048365.0,,,,,
파마리서치,214450,336500.0,208403.0,70127609500.0,,,,,
파마리서치바이오,217950,31550.0,469.0,14796950.0,,,,,
파멥신,208340,,,,,,,,
파미셀,005690,11090.0,478119.0,5302339710.0,,,,,
파버나인,177830,2365.0,6785.0,16046525.0,,,,,
파세코,037070,8030.0,10842827.0,87067900810.0,,,,,
파수,150900,3255.0,24701.0,80401755.0,,,,,
파워넷,037030,3650.0,233238.0,851318700.0,,,,,
파워로직스,047310,2980.0,191902.0,571867960.0,,,,,
파워풀엑스,266870,,,,,,,,
파이버프로,368770,11820.0,79698.0,942030360.0,,,,,
파이오링크,170790,7630.0,5605.0,42766150.0,,,,,
파인디앤씨,049120,1959.0,26656.0,52219104.0,,,,,
파인디지털,038950,2905.0,1747.0,5075035.0,,,,,
파인메딕스,387570,4155.0,6623.0,27518565.0,,,,,
파인엠텍,441270,6860.0,108811.0,746443460.0,,,,,
파인테크닉스,106240,1365.0,38482.0,52527930.0,,,,,
파인텍,131760,1740.0,99234.0,172667160.0,,,,,
파커스,065690,1125.0,13128.0,14769000.0,,,,,
파크시스템스,140860,258000.0,15943.0,4113294000.0,,,,,
파트론,091700,5770.0,85451.0,493052270.0,,,,,
판도라티비,202960,303.0,24.0,7272.0,,,,,
판타지오,032800,1510.0,27255.0,41155050.0,,,,,
팜스빌,318010,3710.0,8195.0,30403450.0,,,,,
팜스코,036580,2770.0,50171.0,138973670.0,,,,,
팜스토리,027710,1055.0,418012.0,441002660.0,,,,,
팜젠사이언스,004720,3400.0,59740.0,203116000.0,,,,,
팡스카이,266350,398.0,0.0,0.0,,,,,
패션플랫폼,225590,3375.0,21110.0,71246250.0,,,,,
팬스타엔터프라이즈,054300,973.0,117653.0,114476369.0,,,,,
팬엔터테인먼트,068050,1183.0,40759.0,48217897.0,,,,,
팬오션,028670,5160.0,1458704.0,7526912640.0,,,,,
팬젠,222110,4565.0,4956.0,22624140.0,,,,,
팸텍,271830,975.0,155488.0,151600800.0,,,,,
퍼스텍,010820,5860.0,373367.0,2187930620.0,,,,,
퍼시스,016800,27650.0,849.0,23474850.0,,,,,
펄어비스,263750,34150.0,194868.0,6654742200.0,,,,,
펌텍코리아,251970,41950.0,37309.0,1565112550.0,,,,,
페이퍼코리아,001020,1900.0,33506.0,63661400.0,,,,,
펨토바이오메드,327610,585.0,0.0,0.0,,,,,
펨트론,168360,14950.0,69153.0,1033837350.0,,,,,
펩트론,087010,119200.0,218620.0,26059504000.0,,,,,
평화산업,090080,873.0,214053.0,186868269.0,,,,,
평화홀딩스,010770,3810.0,20917.0,79693770.0,,,,,
포니링크,064800,2155.0,5823.0,12548565.0,,,,,
포메탈,119500,2480.0,50121.0,124300080.0,,,,,
포바이포,389140,4780.0,37808.0,180722240.0,,,,,
포스뱅크,105760,3590.0,7702.0,27650180.0,,,,,
포스코DX,022100,18630.0,320502.0,5970952260.0,,,,,
포스코스틸리온,058430,4605.0,155741.0,717187305.0,,,,,
포스코인터내셔널,047050,50900.0,477870.0,24323583000.0,,,,,
포스코퓨처엠,003670,147600.0,304206.0,44900805600.0,,,,,
POSCO홀딩스,005490,311500.0,287682.0,89612943000.0,,,,,
포시에스,189690,1628.0,14256.0,23208768.0,,,,,
포인트모바일,318020,1921.0,7005.0,13456605.0,,,,,
포인트엔지니어링,256630,4560.0,20881.0,95217360.0,,,,,
포커스에이아이,331380,2075.0,74006.0,153562450.0,,,,,
포톤,208710,1925.0,63224.0,121706200.0,,,,,
폰드그룹,472850,3715.0,14975.0,55632125.0,,,,,
폴라리스세원,234100,2705.0,17496.0,47326680.0,,,,,
폴라리스AI,039980,4085.0,66441.0,271411485.0,,,,,
폴라리스AI파마,041910,5860.0,72999.0,427774140.0,,,,,
폴라리스오피스,041020,2720.0,213997.0,582071840.0,,,,,
폴라리스우노,114630,1631.0,96333.0,157119123.0,,,,,
푸드나무,290720,3070.0,21005.0,64485350.0,,,,,
푸드웰,005670,6380.0,13926.0,88847880.0,,,,,
푸른기술,094940,5440.0,51796.0,281770240.0,,,,,
푸른소나무,057880,,,,,,,,
푸른저축은행,007330,10230.0,4485.0,45881550.0,,,,,
풀무원,017810,8880.0,39428.0,350120640.0,,,,,
풍강,093380,2590.0,29031.0,75190290.0,,,,,
풍국주정,023900,7390.0,8268.0,61100520.0,,,,,
풍산,103140,62100.0,61483.0,3818094300.0,,,,,
풍산홀딩스,005810,33500.0,21573.0,722695500.0,,,,,
풍원정밀,371950,5800.0,16813.0,97515400.0,,,,,
퓨런티어,370090,6370.0,12556.0,79981720.0,,,,,
퓨릿,445180,7710.0,19292.0,148741320.0,,,,,
퓨처코어,151910,,,,,,,,
퓨쳐메디신,341170,399.0,717.0,286083.0,,,,,
퓨쳐켐,220100,8280.0,36999.0,306351720.0,,,,,
프럼파스트,035200,2860.0,24843.0,71050980.0,,,,,
프레스티지바이오로직스,334970,1845.0,188634.0,348029730.0,,,,,
프레스티지바이오파마,950210,5290.0,77025.0,407462250.0,,,,,
프로이천,321260,1685.0,115438.0,194513030.0,,,,,
프로젠,296160,2815.0,5667.0,15952605.0,,,,,
프로텍,053610,66600.0,37099.0,2470793400.0,,,,,
프로티아,303360,4680.0,39212.0,183512160.0,,,,,
프롬바이오,377220,513.0,252595.0,129581235.0,,,,,
프리시젼바이오,335810,1486.0,208.0,309088.0,,,,,
프리엠스,053160,9130.0,34238.0,312592940.0,,,,,
플라즈맵,405000,3485.0,12765.0,44486025.0,,,,,
플래스크,041590,2370.0,0.0,0.0,,,,,
플래티어,367000,3000.0,7835.0,23505000.0,,,,,
플랜티넷,075130,1921.0,10405.0,19988005.0,,,,,
플럼라인생명과학,222670,4635.0,0.0,0.0,,,,,
플레이그램,009810,1968.0,5737.0,11290416.0,,,,,
플레이디,237820,2930.0,7273.0,21309890.0,,,,,
플레이위드,023770,2450.0,6032.0,14778400.0,,,,,
플루토스,019570,481.0,0.0,0.0,,,,,
플리토,300080,7180.0,94861.0,681101980.0,,,,,
피노,033790,5780.0,329974.0,1907249720.0,,,,,
피델릭스,032580,4740.0,746740.0,3539547600.0,,,,,
피씨디렉트,051380,1681.0,13502.0,22696862.0,,,,,
피씨엘,241820,6040.0,0.0,0.0,,,,,
피아이이,452450,3035.0,63347.0,192258145.0,,,,,
PI첨단소재,178920,18990.0,68756.0,1305676440.0,,,,,
피앤씨테크,237750,4150.0,26994.0,112025100.0,,,,,
피앤에스로보틱스,460940,4395.0,26827.0,117904665.0,,,,,
PS일렉트로닉스,332570,5780.0,900077.0,5202445060.0,,,,,
피에스케이,319660,195400.0,528525.0,103273785000.0,,,,,
피에스케이홀딩스,031980,143400.0,270558.0,38798017200.0,,,,,
피에스텍,002230,4550.0,50262.0,228692100.0,,,,,
피에이치에이,043370,11230.0,8437.0,94747510.0,,,,,
피엔에이치테크,239890,3490.0,9137.0,31888130.0,,,,,
피엔케이피부임상연구센타,347740,1747.0,16583.0,28970501.0,,,,,
피엔티,137400,29900.0,66209.0,1979649100.0,,,,,
피엔티엠에스,257370,1900.0,169891.0,322792900.0,,,,,
PN풍년,024940,2700.0,1421634.0,3838411800.0,,,,,
피엠티,147760,3850.0,124865.0,480730250.0,,,,,
피제이메탈,128660,2740.0,58359.0,159903660.0,,,,,
피제이전자,006140,4540.0,37654.0,170949160.0,,,,,
PKC,001340,5170.0,149447.0,772640990.0,,,,,
피코그램,376180,1373.0,18505.0,25407365.0,,,,,
피플바이오,304840,750.0,313839.0,235379250.0,,,,,
픽셀플러스,087600,4145.0,933.0,3867285.0,,,,,
핀텔,291810,1501.0,3579718.0,5373156718.0,,,,,
필에너지,378340,10690.0,38445.0,410977050.0,,,,,
필옵틱스,161580,27700.0,94541.0,2618785700.0,,,,,
핌스,347770,1020.0,88659.0,90432180.0,,,,,
핑거,163730,8260.0,31402.0,259380520.0,,,,,
핑거스토리,417180,3920.0,11308.0,44327360.0,,,,,
하나26호스팩,446750,,,,,,,,
하나27호스팩,448370,,,,,,,,
하나28호스팩,454750,,,,,,,,
하나29호스팩,454640,,,,,,,,
하나30호스팩,469880,2115.0,50365.0,106521975.0,,,,,
하나31호스팩,469900,2080.0,20061.0,41726880.0,,,,,
하나32호스팩,475240,2085.0,216.0,450360.0,,,,,
하나33호스팩,475250,2065.0,2440.0,5038600.0,,,,,
하나34호스팩,484130,2030.0,1169.0,2373070.0,,,,,
하나금융지주,086790,136800.0,1109404.0,151766467200.0,,,,,
하나기술,299030,12310.0,36432.0,448477920.0,,,,,
하나마이크론,067310,35750.0,1557272.0,55672474000.0,,,,,
하나머티리얼즈,166090,54600.0,115561.0,6309630600.0,,,,,
하나제약,293480,8780.0,40302.0,353851560.0,,,,,
하나투어,039130,30200.0,36173.0,1092424600.0,,,,,
하림,136480,2680.0,521547.0,1397745960.0,,,,,
하림지주,003380,9760.0,340579.0,3324051040.0,,,,,
하스,450330,4335.0,6721.0,29135535.0,,,,,
하이드로리튬,101670,962.0,616691.0,593256742.0,,,,,
하이딥,365590,1068.0,124044.0,132478992.0,,,,,
하이로닉,149980,4045.0,8269.0,33448105.0,,,,,
하이록코리아,013030,30950.0,19497.0,603432150.0,,,,,
하이브,352820,208500.0,155840.0,32492640000.0,,,,,
하이비젼시스템,126700,9160.0,100189.0,917731240.0,,,,,
하이스틸,071090,2990.0,77544.0,231856560.0,,,,,
하이제8호스팩,450050,,,,,,,,
하이젠알앤엠,160190,15310.0,45522.0,696941820.0,,,,,
하이즈항공,221840,1913.0,4170.0,7977210.0,,,,,
하이텍팜,106190,10750.0,217561.0,2338780750.0,,,,,
하이트진로2우B,000087,12350.0,2130.0,26305500.0,,,,,
하이트진로,000080,14910.0,157903.0,2354333730.0,,,,,
하이트진로홀딩스우,000145,9650.0,4.0,38600.0,,,,,
하이트진로홀딩스,000140,8310.0,21081.0,175183110.0,,,,,
하이퍼코퍼레이션,065650,2050.0,3709.0,7603450.0,,,,,
하츠,066130,3380.0,11545.0,39022100.0,,,,,
한국가구,004590,5240.0,31670.0,165950800.0,,,,,
한국가스공사,036460,32400.0,129031.0,4180604400.0,,,,,
한국경제TV,039340,4800.0,4043.0,19406400.0,,,,,
한국공항,005430,85700.0,8231.0,705396700.0,,,,,
한국기업평가,034950,101100.0,502.0,50752200.0,,,,,
한국내화,010040,1526.0,10705.0,16335830.0,,,,,
한국단자,025540,64100.0,26515.0,1699611500.0,,,,,
한국맥널티,222980,2175.0,6764.0,14711700.0,,,,,
한국무브넥스,010100,3455.0,38114.0,131683870.0,,,,,
한국미라클피플사,331660,3580.0,310.0,1109800.0,,,,,
한국비엔씨,256840,2415.0,200913.0,485204895.0,,,,,
한국비티비,219750,1915.0,8495.0,16267925.0,,,,,
한국석유,004090,11230.0,349491.0,3924783930.0,,,,,
한국선재,025550,2210.0,67634.0,149471140.0,,,,,
한국수출포장,002200,2245.0,30974.0,69536630.0,,,,,
한국쉘석유,002960,501000.0,2371.0,1187871000.0,,,,,
한국알콜,017890,13520.0,90733.0,1226710160.0,,,,,
한국앤컴퍼니,000240,25250.0,67031.0,1692532750.0,,,,,
유나이티드제약,033270,17580.0,19285.0,339030300.0,,,,,
한국유니온제약,080720,2725.0,0.0,0.0,,,,,
한국자산신탁,123890,2225.0,120329.0,267732025.0,,,,,
한국전력,015760,34050.0,1847121.0,62894470050.0,,,,,
한전기술,052690,92700.0,84418.0,7825548600.0,,,,,
한국전자인증,041460,3465.0,94441.0,327238065.0,,,,,
한국전자홀딩스,006200,2405.0,15418.0,37080290.0,,,,,
한국정밀기계,101680,2385.0,135888.0,324092880.0,,,,,
한국정보공학,039740,3125.0,8688.0,27150000.0,,,,,
한국정보인증,053300,4220.0,68936.0,290909920.0,,,,,
한국정보통신,025770,8210.0,37396.0,307021160.0,,,,,
한국제12호스팩,458610,,,,,,,,
한국제13호스팩,464440,,,,,,,,
한국제15호스팩,479880,2045.0,195.0,398775.0,,,,,
한국제지,027970,543.0,82457.0,44774151.0,,,,,
한국종합기술,023350,4170.0,5401.0,22522170.0,,,,,
한국주강,025890,2250.0,27464.0,61794000.0,,,,,
한국주철관,000970,6560.0,20478.0,134335680.0,,,,,
한국철강,104700,9290.0,15698.0,145834420.0,,,,,
한국첨단소재,062970,1162.0,0.0,0.0,,,,,
한국카본,017960,23450.0,249871.0,5859474950.0,,,,,
한국캐피탈,023760,708.0,64611.0,45744588.0,,,,,
한국컴퓨터,054040,4985.0,27412.0,136648820.0,,,,,
한국콜마,161890,107600.0,242341.0,26075891600.0,,,,,
한국큐빅,021650,2170.0,1721.0,3734570.0,,,,,
한국타이어앤테크놀로지,161390,73600.0,410147.0,30186819200.0,,,,,
한국토지신탁,034830,1129.0,206342.0,232960118.0,,,,,
한국ANKOR유전,152550,,,,,,,,
한국금융지주우,071055,153500.0,27450.0,4213575000.0,,,,,
한국금융지주,071050,229000.0,171302.0,39228158000.0,,,,,
한국특강,007280,1940.0,15335.0,29749900.0,,,,,
한국파마,032300,7720.0,6141.0,47408520.0,,,,,
한국팩키지,037230,1391.0,131007.0,182230737.0,,,,,
한국피아이엠,448900,43400.0,46931.0,2036805400.0,,,,,
한국항공우주,047810,149200.0,335809.0,50102702800.0,,,,,
한국화장품,123690,6270.0,44882.0,281410140.0,,,,,
한국화장품제조,003350,7880.0,43137.0,339919560.0,,,,,
한글과컴퓨터,030520,16560.0,38077.0,630555120.0,,,,,
한네트,052600,3070.0,40231.0,123509170.0,,,,,
한농화성,011500,12210.0,48459.0,591684390.0,,,,,
한독,002390,8400.0,26408.0,221827200.0,,,,,
한독크린텍,256150,4530.0,2140.0,9694200.0,,,,,
한라IMS,092460,15570.0,49518.0,770995260.0,,,,,
한미글로벌,053690,15730.0,54640.0,859487200.0,,,,,
한미반도체,042700,242500.0,1466330.0,355585025000.0,,,,,
한미사이언스,008930,32700.0,131056.0,4285531200.0,,,,,
한미약품,128940,386000.0,85669.0,33068234000.0,,,,,
한빛레이저,452190,3445.0,96033.0,330833685.0,,,,,
한빛소프트,047080,1051.0,46446.0,48814746.0,,,,,
한샘,009240,35400.0,37338.0,1321765200.0,,,,,
한선엔지니어링,452280,10300.0,96505.0,994001500.0,,,,,
한섬,020000,21650.0,39053.0,845497450.0,,,,,
한성기업,003680,14520.0,0.0,0.0,,,,,
한성크린텍,066980,1693.0,1111736.0,1882169048.0,,,,,
한세실업,105630,9500.0,110804.0,1052638000.0,,,,,
한세엠케이,069640,1000.0,34843.0,34843000.0,,,,,
한세예스24홀딩스,016450,4370.0,23567.0,102987790.0,,,,,
한솔PNS,010420,,,,,,,,
한솔로지스틱스,009180,2765.0,34499.0,95389735.0,,,,,
한솔아이원스,114810,12370.0,123826.0,1531727620.0,,,,,
한솔인티큐브,070590,1740.0,37256.0,64825440.0,,,,,
한솔제지,213500,6890.0,84124.0,579614360.0,,,,,
한솔케미칼,014680,244500.0,37954.0,9279753000.0,,,,,
한솔테크닉스,004710,9720.0,1316815.0,12799441800.0,,,,,
한솔홀딩스,004150,3040.0,93579.0,284480160.0,,,,,
한솔홈데코,025750,1850.0,37537.0,69443450.0,,,,,
한스바이오메드,042520,22900.0,130510.0,2988679000.0,,,,,
한신공영,004960,10000.0,33595.0,335950000.0,,,,,
한신기계,011700,2325.0,69510.0,161610750.0,,,,,
한싹,430690,2250.0,20723.0,46626750.0,,,,,
한양디지텍,078350,20550.0,43783.0,899740650.0,,,,,
한양이엔지,045100,30800.0,89623.0,2760388400.0,,,,,
한양증권우,001755,20150.0,89.0,1793350.0,,,,,
한양증권,001750,19770.0,10133.0,200329410.0,,,,,
한온시스템,018880,3490.0,3593633.0,12541779170.0,,,,,
한올바이오파마,009420,52800.0,194829.0,10286971200.0,,,,,
한울반도체,320000,13080.0,687810.0,8996554800.0,,,,,
한울소재과학,091440,2775.0,268896.0,746186400.0,,,,,
한울앤제주,276730,19260.0,10147.0,195431220.0,,,,,
한익스프레스,014130,2445.0,170077.0,415838265.0,,,,,
한일단조,024740,2100.0,110397.0,231833700.0,,,,,
한일사료,005860,2410.0,3144663.0,7578637830.0,,,,,
한일시멘트,300720,13990.0,53336.0,746170640.0,,,,,
한일철강,002220,4200.0,87203.0,366252600.0,,,,,
한일현대시멘트,006390,,,,,,,,
한일홀딩스,003300,16780.0,17252.0,289488560.0,,,,,
한일화학,007770,6500.0,1674.0,10881000.0,,,,,
한전KPS,051600,43550.0,68726.0,2993017300.0,,,,,
한전산업,130660,10700.0,70527.0,754638900.0,,,,,
한주라이트메탈,198940,1340.0,73753.0,98829020.0,,,,,
한주에이알티,058450,4500.0,18871.0,84919500.0,,,,,
한중엔시에스,107640,30650.0,46693.0,1431140450.0,,,,,
한진,002320,15360.0,21389.0,328535040.0,,,,,
한진중공업홀딩스,003480,4560.0,29574.0,134857440.0,,,,,
한진칼우,18064K,28450.0,2694.0,76644300.0,,,,,
한진칼,180640,113500.0,102983.0,11688570500.0,,,,,
한창,005110,1254.0,0.0,0.0,,,,,
한창산업,079170,4750.0,4813.0,22861750.0,,,,,
한창제지,009460,2635.0,28434.0,74923590.0,,,,,
한컴라이프케어,372910,1762.0,43456.0,76569472.0,,,,,
한컴위드,054920,3040.0,111890.0,340145600.0,,,,,
한켐,457370,6990.0,74960.0,523970400.0,,,,,
한탑,002680,2430.0,2812983.0,6835548690.0,,,,,
한텍,098070,23750.0,28198.0,669702500.0,,,,,
한화우,000885,,,,,,,,
한화3우B,00088K,31150.0,35883.0,1117755450.0,,,,,
한화갤러리아우,45226K,3960.0,5280.0,20908800.0,,,,,
